measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,0.498,7.0,7.0,0.0,0.0,0.0
2003-02-01,0.439,6.0,6.0,0.0,0.0,0.0
2003-03-01,0.436,6.0,6.0,0.0,0.0,0.0
2003-04-01,0.44,6.0,6.0,0.0,0.0,0.0
2003-05-01,0.523,8.0,8.0,0.0,0.0,0.0
2003-06-01,0.547,8.0,8.0,0.0,0.0,0.0
2003-07-01,0.596,9.0,9.0,0.0,0.0,0.0
2003-08-01,0.63,9.0,9.0,0.0,0.0,0.0
2003-09-01,0.517,7.0,7.0,0.0,0.0,0.0
2003-10-01,0.46900000000000003,7.0,7.0,0.0,0.0,0.0
2003-11-01,0.444,6.0,6.0,0.0,0.0,0.0
2003-12-01,0.459,7.0,7.0,0.0,0.0,0.0
2004-01-01,0.664,8.0,8.0,0.0,0.0,0.0
2004-02-01,1.137,13.0,13.0,0.0,0.0,0.0
2004-03-01,0.531,6.0,6.0,0.0,0.0,0.0
2004-04-01,0.29700000000000004,3.0,3.0,0.0,0.0,0.0
2004-05-01,0.627,7.0,7.0,0.0,0.0,0.0
2004-06-01,0.727,8.0,8.0,0.0,0.0,0.0
2004-07-01,0.71,8.0,8.0,0.0,0.0,0.0
2004-08-01,0.732,9.0,9.0,0.0,0.0,0.0
2004-09-01,0.799,9.0,9.0,0.0,0.0,0.0
2004-10-01,0.654,8.0,8.0,0.0,0.0,0.0
2004-11-01,0.617,7.0,7.0,0.0,0.0,0.0
2004-12-01,0.504,6.0,6.0,0.0,0.0,0.0
2005-01-01,1.27,15.75,15.75,0.0,0.0,0.0
2005-02-01,0.644,7.99,7.99,0.0,0.0,0.0
2005-03-01,0.78,9.67,9.67,0.0,0.0,0.0
2005-04-01,0.8130000000000001,10.08,10.08,0.0,0.0,0.0
2005-05-01,0.9580000000000001,11.87,11.87,0.0,0.0,0.0
2005-06-01,0.867,10.75,10.75,0.0,0.0,0.0
2005-07-01,1.3880000000000001,17.22,17.22,0.0,0.0,0.0
2005-08-01,1.5370000000000001,19.05,19.05,0.0,0.0,0.0
2005-09-01,1.526,18.92,18.92,0.0,0.0,0.0
2005-10-01,0.91,11.29,11.29,0.0,0.0,0.0
2005-11-01,0.7260000000000001,9.0,9.0,0.0,0.0,0.0
2005-12-01,1.5810000000000002,19.6,19.6,0.0,0.0,0.0
2006-01-01,0.537,9.0,9.0,0.8560000000000001,9.0,9.0
2006-02-01,0.531,9.0,9.0,1.015,11.0,11.0
2006-03-01,0.466,8.0,8.0,1.1580000000000001,13.0,13.0
2006-04-01,0.614,10.0,10.0,1.295,14.0,14.0
2006-05-01,0.555,9.0,9.0,1.5,16.0,16.0
2006-06-01,0.664,11.0,11.0,1.911,21.0,21.0
2006-07-01,0.644,10.0,10.0,2.403,26.0,26.0
