measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,0.0,0.0,0.0,609.4730000000001,7626.0,7626.0
2003-02-01,0.0,0.0,0.0,537.85,6729.0,6729.0
2003-03-01,0.0,0.0,0.0,553.43,6924.0,6924.0
2003-04-01,0.0,0.0,0.0,497.02700000000004,6219.0,6219.0
2003-05-01,0.0,0.0,0.0,507.211,6346.0,6346.0
2003-06-01,0.0,0.0,0.0,537.916,6730.0,6730.0
2003-07-01,0.0,0.0,0.0,622.106,7784.0,7784.0
2003-08-01,0.0,0.0,0.0,659.581,8253.0,8253.0
2003-09-01,0.0,0.0,0.0,552.7130000000001,6915.0,6915.0
2003-10-01,0.0,0.0,0.0,518.461,6487.0,6487.0
2003-11-01,0.0,0.0,0.0,516.729,6465.0,6465.0
2003-12-01,0.0,0.0,0.0,573.501,7176.0,7176.0
2004-01-01,,,,431.112,7399.0,7399.0
2004-02-01,,,,292.154,5014.0,5014.0
2004-03-01,,,,137.256,2356.0,2356.0
2004-04-01,,,,294.253,5050.0,5050.0
2004-05-01,,,,582.437,9997.0,9997.0
2004-06-01,,,,1022.024,17542.0,17542.0
2004-07-01,,,,1154.69,19819.0,19819.0
2004-08-01,,,,756.1840000000001,12979.0,12979.0
2004-09-01,,,,476.68,8182.0,8182.0
2004-10-01,,,,633.2,10868.0,10868.0
2004-11-01,,,,550.282,9445.0,9445.0
2004-12-01,,,,667.7280000000001,11461.0,11461.0
2005-01-01,0.0,0.0,0.0,346.166,6077.47,6077.47
2005-02-01,0.0,0.0,0.0,306.885,5387.84,5387.84
2005-03-01,0.0,0.0,0.0,366.214,6429.44,6429.44
2005-04-01,0.0,0.0,0.0,375.459,6591.75,6591.75
2005-05-01,0.0,0.0,0.0,304.587,5347.49,5347.49
2005-06-01,0.0,0.0,0.0,518.193,9097.65,9097.65
2005-07-01,0.0,0.0,0.0,667.764,11723.61,11723.61
2005-08-01,0.0,0.0,0.0,713.94,12534.29,12534.29
2005-09-01,0.0,0.0,0.0,472.278,8291.55,8291.55
2005-10-01,0.0,0.0,0.0,326.605,5734.04,5734.04
2005-11-01,0.0,0.0,0.0,293.165,5146.95,5146.95
2005-12-01,0.0,0.0,0.0,316.745,5560.94,5560.94
2006-01-01,0.0,0.0,0.0,426.68800000000005,7684.0,7684.0
2006-02-01,0.0,0.0,0.0,482.33200000000005,8687.0,8687.0
2006-03-01,0.0,0.0,0.0,635.5980000000001,11447.0,11447.0
2006-04-01,0.0,0.0,0.0,525.98,9473.0,9473.0
2006-05-01,0.0,0.0,0.0,692.85,12478.0,12478.0
2006-06-01,0.0,0.0,0.0,892.47,16073.0,16073.0
2006-07-01,0.0,0.0,0.0,1597.044,28762.0,28762.0
2006-08-01,0.0,0.0,0.0,1419.114,25558.0,25558.0
2006-09-01,0.0,0.0,0.0,834.7520000000001,15034.0,15034.0
2006-10-01,0.0,0.0,0.0,904.202,16284.0,16284.0
2006-11-01,0.0,0.0,0.0,607.8870000000001,10948.0,10948.0
2006-12-01,0.0,0.0,0.0,617.082,11113.0,11113.0
2007-01-01,0.0,0.0,0.0,16.606,199.0,199.0
2007-02-01,0.0,0.0,0.0,32.078,384.0,384.0
2007-03-01,0.0,0.0,0.0,20.344,244.0,244.0
2007-04-01,0.0,0.0,0.0,21.781000000000002,261.0,261.0
2007-05-01,0.0,0.0,0.0,32.19,386.0,386.0
2007-06-01,0.0,0.0,0.0,38.701,463.0,463.0
2007-07-01,0.0,0.0,0.0,46.569,558.0,558.0
2007-08-01,0.0,0.0,0.0,107.68700000000001,1290.0,1290.0
2007-09-01,0.0,0.0,0.0,37.629000000000005,451.0,451.0
2007-10-01,0.0,0.0,0.0,34.776,416.0,416.0
2007-11-01,0.0,0.0,0.0,15.199,182.0,182.0
2007-12-01,0.0,0.0,0.0,17.44,209.0,209.0
2008-01-01,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-01,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-01,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-01,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-01,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-01,0.0,0.0,0.0,0.0,2.0,2.0
2008-07-01,0.0,0.0,0.0,0.0,4.0,4.0
2008-08-01,0.0,0.0,0.0,0.0,2.0,2.0
2008-09-01,0.0,0.0,0.0,0.0,1.0,1.0
2008-10-01,0.0,0.0,0.0,0.0,1.0,1.0
2008-11-01,0.0,0.0,0.0,0.0,1.0,1.0
2008-12-01,0.0,0.0,0.0,0.0,1.0,1.0
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,99.0,1124.0,1124.0
2010-02-01,0.0,0.0,0.0,89.709,1018.0,1018.0
2010-03-01,0.0,0.0,0.0,80.306,911.0,911.0
2010-04-01,0.0,0.0,0.0,69.784,791.0,791.0
2010-05-01,0.0,0.0,0.0,95.611,1085.0,1085.0
2010-06-01,0.0,0.0,0.0,121.16300000000001,1374.0,1374.0
2010-07-01,0.0,0.0,0.0,145.201,1647.0,1647.0
2010-08-01,0.0,0.0,0.0,157.455,1785.0,1785.0
2010-09-01,0.0,0.0,0.0,99.917,1133.0,1133.0
2010-10-01,0.0,0.0,0.0,71.043,805.0,805.0
2010-11-01,0.0,0.0,0.0,73.935,838.0,838.0
2010-12-01,0.0,0.0,0.0,105.21600000000001,1194.0,1194.0
2011-01-01,0.0,0.0,0.0,379.982,9233.0,9233.0
2011-02-01,0.0,0.0,0.0,272.513,6621.0,6621.0
2011-03-01,0.0,0.0,0.0,233.338,5669.0,5669.0
2011-04-01,0.0,0.0,0.0,232.89,5658.0,5658.0
2011-05-01,0.0,0.0,0.0,350.342,8512.0,8512.0
2011-06-01,0.0,0.0,0.0,457.2,11109.0,11109.0
2011-07-01,0.0,0.0,0.0,526.525,12793.0,12793.0
2011-08-01,0.0,0.0,0.0,551.578,13401.0,13401.0
2011-09-01,0.0,0.0,0.0,336.881,8185.0,8185.0
2011-10-01,0.0,0.0,0.0,322.622,7839.0,7839.0
2011-11-01,0.0,0.0,0.0,322.486,7835.0,7835.0
2011-12-01,0.0,0.0,0.0,350.643,8520.0,8520.0
