measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,887.974,8899.28,8899.28
2004-02-01,551.4540000000001,5526.67,5526.67
2004-03-01,1518.491,15218.32,15218.32
2004-04-01,1784.2520000000002,17881.77,17881.77
2004-05-01,1573.304,15767.65,15767.65
2004-06-01,1073.674,10760.36,10760.36
2004-07-01,869.37,8712.83,8712.83
2004-08-01,1109.5520000000001,11119.93,11119.93
2004-09-01,996.935,9991.28,9991.28
2004-10-01,348.81100000000004,3495.78,3495.78
2004-11-01,785.3230000000001,7870.51,7870.51
2004-12-01,1214.8590000000002,12175.32,12175.32
2005-01-01,1606.475,16063.14,16063.14
2005-02-01,1305.4560000000001,13053.26,13053.26
2005-03-01,1426.344,14262.02,14262.02
2005-04-01,1788.0720000000001,17878.93,17878.93
2005-05-01,1324.81,13246.78,13246.78
2005-06-01,1186.952,11868.34,11868.34
2005-07-01,1007.79,10076.9,10076.9
2005-08-01,794.63,7945.5,7945.5
2005-09-01,686.43,6863.62,6863.62
2005-10-01,1396.217,13960.77,13960.77
2005-11-01,1533.237,15330.84,15330.84
2005-12-01,1621.586,16214.24,16214.24
2006-01-01,2086.884,20700.0,20700.0
2006-02-01,1881.7530000000002,18665.0,18665.0
2006-03-01,1657.851,16444.0,16444.0
2006-04-01,1804.516,17899.0,17899.0
2006-05-01,2133.539,21163.0,21163.0
2006-06-01,2096.341,20794.0,20794.0
2006-07-01,2198.3,21805.0,21805.0
2006-08-01,2182.415,21647.0,21647.0
2006-09-01,1416.645,14052.0,14052.0
2006-10-01,1248.873,12388.0,12388.0
2006-11-01,1462.843,14510.0,14510.0
2006-12-01,1549.04,15365.0,15365.0
2007-01-01,2096.927,20726.0,20726.0
2007-02-01,1328.28,13129.0,13129.0
2007-03-01,1817.605,17965.0,17965.0
2007-04-01,2340.916,23138.0,23138.0
2007-05-01,2096.582,20723.0,20723.0
2007-06-01,1063.228,10509.0,10509.0
2007-07-01,1468.231,14512.0,14512.0
2007-08-01,725.65,7172.0,7172.0
2007-09-01,509.30600000000004,5034.0,5034.0
2007-10-01,1299.613,12845.0,12845.0
2007-11-01,2096.542,20722.0,20722.0
2007-12-01,2163.119,21380.0,21380.0
2008-01-01,1851.5040000000001,18245.0,18245.0
2008-02-01,1708.8480000000002,16839.0,16839.0
2008-03-01,2040.0790000000002,20103.0,20103.0
2008-04-01,2043.467,20136.0,20136.0
2008-05-01,1566.57,15437.0,15437.0
2008-06-01,1408.4830000000002,13879.0,13879.0
2008-07-01,1315.136,12959.0,12959.0
2008-08-01,1767.943,17421.0,17421.0
2008-09-01,468.992,4621.0,4621.0
2008-10-01,1064.454,10489.0,10489.0
2008-11-01,1793.914,17677.0,17677.0
2008-12-01,1846.6100000000001,18196.0,18196.0
2009-01-01,1373.633,13407.0,13407.0
2009-02-01,1359.568,13269.0,13269.0
2009-03-01,2197.592,21448.0,21448.0
2009-04-01,2039.537,19906.0,19906.0
2009-05-01,1981.053,19335.0,19335.0
2009-06-01,1448.404,14136.0,14136.0
2009-07-01,1906.2820000000002,18605.0,18605.0
2009-08-01,1105.644,10791.0,10791.0
