measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,6.228000000000001,84.0,84.0
2003-02-01,5.4110000000000005,73.0,73.0
2003-03-01,4.85,66.0,66.0
2003-04-01,4.225,57.0,57.0
2003-05-01,4.678,63.0,63.0
2003-06-01,4.8740000000000006,66.0,66.0
2003-07-01,6.655,90.0,90.0
2003-08-01,6.519,88.0,88.0
2003-09-01,5.447,74.0,74.0
2003-10-01,5.2170000000000005,71.0,71.0
2003-11-01,5.7410000000000005,78.0,78.0
2003-12-01,6.1530000000000005,83.0,83.0
2004-01-01,4.711,65.0,65.0
2004-02-01,2.695,37.0,37.0
2004-03-01,1.6580000000000001,23.0,23.0
2004-04-01,1.127,16.0,16.0
2004-05-01,1.1460000000000001,16.0,16.0
2004-06-01,1.082,15.0,15.0
2004-07-01,1.233,17.0,17.0
2004-08-01,1.585,22.0,22.0
2004-09-01,1.617,22.0,22.0
2004-10-01,1.588,22.0,22.0
2004-11-01,1.45,20.0,20.0
2004-12-01,3.107,43.0,43.0
2005-01-01,5.207,59.51,59.51
2005-02-01,1.7890000000000001,20.45,20.45
2005-03-01,1.983,22.66,22.66
2005-04-01,2.402,27.45,27.45
2005-05-01,2.2310000000000003,25.5,25.5
2005-06-01,2.895,33.09,33.09
2005-07-01,2.947,33.68,33.68
2005-08-01,3.462,39.57,39.57
2005-09-01,2.266,25.9,25.9
2005-10-01,2.517,28.76,28.76
2005-11-01,2.023,23.13,23.13
2005-12-01,4.2780000000000005,48.89,48.89
2006-01-01,4.7010000000000005,52.0,52.0
2006-02-01,2.46,27.0,27.0
2006-03-01,2.0660000000000003,23.0,23.0
2006-04-01,3.958,44.0,44.0
2006-05-01,3.7,41.0,41.0
2006-06-01,3.363,37.0,37.0
2006-07-01,4.871,54.0,54.0
2006-08-01,4.725,52.0,52.0
2006-09-01,2.1710000000000003,24.0,24.0
2006-10-01,2.293,25.0,25.0
2006-11-01,2.7,30.0,30.0
2006-12-01,2.992,33.0,33.0
2007-01-01,5.471,64.0,64.0
2007-02-01,2.529,29.0,29.0
2007-03-01,0.496,6.0,6.0
2007-04-01,0.398,6.0,6.0
2007-05-01,6.835,81.0,81.0
2007-06-01,5.269,64.0,64.0
2007-07-01,0.551,6.0,6.0
2007-08-01,3.5260000000000002,41.0,41.0
2007-09-01,0.47300000000000003,6.0,6.0
2007-10-01,0.187,0.0,0.0
2007-11-01,2.545,29.0,29.0
2007-12-01,0.7190000000000001,6.0,6.0
2008-01-01,3.0,35.0,35.0
