measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2018-01-01,0.0,35.0,35.0
2018-02-01,0.0,122.0,122.0
2018-03-01,0.0,41.0,41.0
2018-04-01,0.0,35.0,35.0
2018-05-01,0.0,87.0,87.0
2018-06-01,0.0,41.0,41.0
2018-07-01,0.0,284.0,284.0
2018-08-01,0.0,46.0,46.0
2018-09-01,0.0,41.0,41.0
2018-10-01,0.0,41.0,41.0
2018-11-01,0.0,35.0,35.0
2018-12-01,0.0,52.0,52.0
2019-01-01,0.0,17.0,17.0
2019-02-01,0.0,23.0,23.0
2019-03-01,0.0,17.0,17.0
2019-04-01,0.0,46.0,46.0
2019-05-01,0.0,12.0,12.0
2019-06-01,0.0,12.0,12.0
2019-07-01,0.0,17.0,17.0
2019-08-01,0.0,17.0,17.0
2019-09-01,0.0,17.0,17.0
2019-10-01,0.0,17.0,17.0
2019-11-01,0.0,17.0,17.0
2019-12-01,0.0,17.0,17.0
2020-01-01,0.0,17.0,17.0
2020-02-01,0.0,17.0,17.0
2020-03-01,0.0,17.0,17.0
2020-04-01,0.0,12.0,12.0
2020-05-01,0.0,17.0,17.0
2020-06-01,0.0,17.0,17.0
2020-07-01,0.0,23.0,23.0
2020-08-01,0.0,23.0,23.0
2020-09-01,0.0,17.0,17.0
2020-10-01,0.0,23.0,23.0
2020-11-01,0.0,23.0,23.0
2020-12-01,0.0,17.0,17.0
2021-01-01,0.0,6.0,6.0
2021-02-01,0.0,41.0,41.0
2021-03-01,0.0,6.0,6.0
2021-04-01,0.0,6.0,6.0
2021-05-01,0.0,12.0,12.0
2021-06-01,0.0,6.0,6.0
2021-07-01,0.0,6.0,6.0
2021-08-01,0.0,6.0,6.0
2021-09-01,0.0,6.0,6.0
2021-10-01,0.0,6.0,6.0
2021-11-01,0.0,6.0,6.0
2021-12-01,0.0,6.0,6.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,6.0,6.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,93.0,93.0
2023-01-01,0.0,12.0,12.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,6.0,6.0
2023-05-01,0.0,6.0,6.0
2023-06-01,0.0,6.0,6.0
2023-07-01,0.0,12.0,12.0
2023-08-01,0.0,6.0,6.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,6.0,6.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,6.0,6.0
2024-02-01,0.0,29.0,29.0
2024-03-01,0.0,6.0,6.0
2024-04-01,0.0,6.0,6.0
2024-05-01,0.0,6.0,6.0
2024-06-01,0.0,6.0,6.0
2024-07-01,0.0,6.0,6.0
2024-08-01,0.0,6.0,6.0
2024-09-01,0.0,6.0,6.0
2024-10-01,0.0,6.0,6.0
2024-11-01,0.0,6.0,6.0
2024-12-01,0.0,6.0,6.0
