measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0
2001-03-01,0.0,0.0,0.0
2001-04-01,0.0,0.0,0.0
2001-05-01,0.0,0.0,0.0
2001-06-01,0.0,0.0,0.0
2001-07-01,0.0,0.0,0.0
2001-08-01,0.0,0.0,0.0
2001-09-01,0.0,0.0,0.0
2001-10-01,0.0,0.0,0.0
2001-11-01,0.0,0.0,0.0
2001-12-01,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0
2002-05-01,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0
2002-09-01,0.0,0.0,0.0
2002-10-01,0.0,0.0,0.0
2002-11-01,0.0,0.0,0.0
2002-12-01,0.0,0.0,0.0
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,0.48300000000000004,41.98,41.98
2005-02-01,0.11800000000000001,10.24,10.24
2005-03-01,0.168,14.64,14.64
2005-04-01,0.138,12.02,12.02
2005-05-01,0.14300000000000002,12.44,12.44
2005-06-01,0.125,10.88,10.88
2005-07-01,0.365,31.73,31.73
2005-08-01,0.441,38.4,38.4
2005-09-01,0.364,31.7,31.7
2005-10-01,0.154,13.37,13.37
2005-11-01,0.154,13.4,13.4
2005-12-01,0.34700000000000003,30.22,30.22
2006-01-01,0.14100000000000001,18.0,18.0
2006-02-01,0.17,22.0,22.0
2006-03-01,0.14400000000000002,18.0,18.0
2006-04-01,0.111,14.0,14.0
2006-05-01,0.196,25.0,25.0
2006-06-01,0.184,23.0,23.0
2006-07-01,0.194,25.0,25.0
2006-08-01,0.306,39.0,39.0
2006-09-01,0.199,25.0,25.0
2006-10-01,0.10600000000000001,14.0,14.0
2006-11-01,0.08600000000000001,11.0,11.0
2006-12-01,0.163,21.0,21.0
2007-01-01,0.23,23.0,23.0
2007-02-01,0.258,29.0,29.0
2007-03-01,0.28,29.0,29.0
2007-04-01,0.279,29.0,29.0
2007-05-01,0.256,29.0,29.0
2007-06-01,0.232,23.0,23.0
2007-07-01,0.188,17.0,17.0
2007-08-01,0.42600000000000005,46.0,46.0
2007-09-01,0.182,17.0,17.0
2007-10-01,0.205,23.0,23.0
2007-11-01,0.228,23.0,23.0
2007-12-01,0.23700000000000002,23.0,23.0
2008-01-01,3.592,55.0,55.0
2008-02-01,2.087,33.0,33.0
2008-03-01,1.6780000000000002,28.0,28.0
2008-04-01,1.439,22.0,22.0
2008-05-01,1.458,22.0,22.0
2008-06-01,1.8390000000000002,28.0,28.0
2008-07-01,1.364,22.0,22.0
2008-08-01,1.2530000000000001,17.0,17.0
2008-09-01,0.778,11.0,11.0
2008-10-01,0.8460000000000001,11.0,11.0
2008-11-01,1.548,22.0,22.0
2008-12-01,1.718,28.0,28.0
2009-01-01,2.039,33.0,33.0
2009-02-01,2.861,44.0,44.0
2009-03-01,1.212,17.0,17.0
2009-04-01,2.0380000000000003,33.0,33.0
2009-05-01,2.148,33.0,33.0
2009-06-01,1.1760000000000002,17.0,17.0
2009-07-01,1.235,17.0,17.0
2009-08-01,0.89,11.0,11.0
2009-09-01,0.934,17.0,17.0
2009-10-01,1.26,17.0,17.0
2009-11-01,1.0530000000000002,17.0,17.0
2009-12-01,2.754,44.0,44.0
2010-01-01,4.769,83.0,83.0
2010-02-01,1.593,22.0,22.0
2010-03-01,1.084,17.0,17.0
2010-04-01,1.602,22.0,22.0
2010-05-01,1.331,22.0,22.0
2010-06-01,0.883,11.0,11.0
2010-07-01,0.8170000000000001,11.0,11.0
2010-08-01,0.779,11.0,11.0
2010-09-01,0.749,11.0,11.0
2010-10-01,1.087,17.0,17.0
2010-11-01,1.599,22.0,22.0
2010-12-01,3.307,50.0,50.0
2011-01-01,3.434,50.0,50.0
2011-02-01,1.446,22.0,22.0
2011-03-01,1.885,28.0,28.0
2011-04-01,1.831,28.0,28.0
2011-05-01,1.277,22.0,22.0
2011-06-01,0.913,17.0,17.0
2011-07-01,1.274,22.0,22.0
2011-08-01,1.394,22.0,22.0
2011-09-01,0.892,11.0,11.0
2011-10-01,1.495,22.0,22.0
2011-11-01,1.241,17.0,17.0
2011-12-01,2.518,39.0,39.0
2012-01-01,0.0,28.0,28.0
2012-02-01,0.0,28.0,28.0
2012-03-01,0.0,28.0,28.0
2012-04-01,0.0,33.0,33.0
2012-05-01,0.0,22.0,22.0
2012-06-01,0.0,28.0,28.0
2012-07-01,0.0,22.0,22.0
2012-08-01,0.0,22.0,22.0
2012-09-01,0.0,22.0,22.0
2012-10-01,0.0,28.0,28.0
2012-11-01,0.0,28.0,28.0
2012-12-01,0.0,11.0,11.0
2013-01-01,0.0,41.0,41.0
2013-02-01,0.0,29.0,29.0
2013-03-01,0.0,35.0,35.0
2013-04-01,0.0,46.0,46.0
2013-05-01,0.0,41.0,41.0
2013-06-01,0.0,41.0,41.0
2013-07-01,0.0,23.0,23.0
2013-08-01,0.0,41.0,41.0
2013-09-01,0.0,23.0,23.0
2013-10-01,0.0,17.0,17.0
2013-11-01,0.0,46.0,46.0
2013-12-01,0.0,29.0,29.0
2014-01-01,0.0,180.0,180.0
2014-02-01,0.0,23.0,23.0
2014-03-01,0.0,17.0,17.0
2014-04-01,0.0,12.0,12.0
2014-05-01,0.0,23.0,23.0
2014-06-01,0.0,17.0,17.0
2014-07-01,0.0,12.0,12.0
2014-08-01,0.0,12.0,12.0
2014-09-01,0.0,17.0,17.0
2014-10-01,0.0,12.0,12.0
2014-11-01,0.0,41.0,41.0
2014-12-01,0.0,23.0,23.0
2015-01-01,0.0,88.0,88.0
2015-02-01,0.0,94.0,94.0
2015-03-01,0.0,18.0,18.0
2015-04-01,0.0,18.0,18.0
2015-05-01,0.0,23.0,23.0
2015-06-01,0.0,18.0,18.0
2015-07-01,0.0,12.0,12.0
2015-08-01,0.0,12.0,12.0
2015-09-01,0.0,6.0,6.0
2015-10-01,0.0,6.0,6.0
2015-11-01,0.0,18.0,18.0
2015-12-01,0.0,18.0,18.0
2016-01-01,0.0,129.0,129.0
2016-02-01,0.0,35.0,35.0
2016-03-01,0.0,35.0,35.0
2016-04-01,0.0,64.0,64.0
2016-05-01,0.0,29.0,29.0
2016-06-01,0.0,29.0,29.0
2016-07-01,0.0,29.0,29.0
2016-08-01,0.0,29.0,29.0
2016-09-01,0.0,18.0,18.0
2016-10-01,0.0,29.0,29.0
2016-11-01,0.0,29.0,29.0
2016-12-01,0.0,23.0,23.0
2017-01-01,0.0,23.0,23.0
2017-02-01,0.0,12.0,12.0
2017-03-01,0.0,29.0,29.0
2017-04-01,0.0,29.0,29.0
2017-05-01,0.0,41.0,41.0
2017-06-01,0.0,29.0,29.0
2017-07-01,0.0,29.0,29.0
2017-08-01,0.0,17.0,17.0
2017-09-01,0.0,23.0,23.0
2017-10-01,0.0,23.0,23.0
2017-11-01,0.0,46.0,46.0
2017-12-01,0.0,64.0,64.0
2018-01-01,0.0,59.0,59.0
2018-02-01,0.0,29.0,29.0
2018-03-01,0.0,23.0,23.0
2018-04-01,0.0,23.0,23.0
2018-05-01,0.0,35.0,35.0
2018-06-01,0.0,18.0,18.0
2018-07-01,0.0,18.0,18.0
2018-08-01,0.0,29.0,29.0
2018-09-01,0.0,18.0,18.0
2018-10-01,0.0,35.0,35.0
2018-11-01,0.0,41.0,41.0
2018-12-01,0.0,29.0,29.0
2019-01-01,0.0,41.0,41.0
2019-02-01,0.0,12.0,12.0
2019-03-01,0.0,41.0,41.0
2019-04-01,0.0,35.0,35.0
2019-05-01,0.0,29.0,29.0
2019-06-01,0.0,35.0,35.0
2019-07-01,0.0,12.0,12.0
2019-08-01,0.0,23.0,23.0
2019-09-01,0.0,29.0,29.0
2019-10-01,0.0,29.0,29.0
