measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2002-01-01,5.0,59.0,59.0
2002-02-01,1.0,18.0,18.0
2002-03-01,13.0,153.0,153.0
2002-04-01,18.0,203.0,203.0
2002-05-01,2.0,24.0,24.0
2002-06-01,1.0,17.0,17.0
2002-07-01,2.0,24.0,24.0
2002-08-01,3.0,35.0,35.0
2002-09-01,2.0,24.0,24.0
2002-10-01,2.0,24.0,24.0
2002-11-01,2.0,18.0,18.0
2002-12-01,2.0,24.0,24.0
2003-01-01,2.928,34.0,34.0
2003-02-01,2.451,28.0,28.0
2003-03-01,2.746,32.0,32.0
2003-04-01,2.4130000000000003,28.0,28.0
2003-05-01,2.383,28.0,28.0
2003-06-01,2.682,31.0,31.0
2003-07-01,2.919,34.0,34.0
2003-08-01,3.032,35.0,35.0
2003-09-01,2.641,31.0,31.0
2003-10-01,2.794,32.0,32.0
2003-11-01,2.361,27.0,27.0
2003-12-01,2.649,31.0,31.0
2004-01-01,0.59,7.0,7.0
2004-02-01,0.29600000000000004,3.0,3.0
2004-03-01,3.297,39.0,39.0
2004-04-01,4.681,55.0,55.0
2004-05-01,8.195,96.0,96.0
2004-06-01,2.6270000000000002,31.0,31.0
2004-07-01,2.86,34.0,34.0
2004-08-01,8.236,97.0,97.0
2004-09-01,2.152,25.0,25.0
2004-10-01,3.16,37.0,37.0
2004-11-01,0.5720000000000001,7.0,7.0
2004-12-01,0.335,4.0,4.0
2005-01-01,3.7520000000000002,42.74,42.74
2005-02-01,0.864,9.84,9.84
2005-03-01,0.741,8.44,8.44
2005-04-01,0.742,8.45,8.45
2005-05-01,0.748,8.52,8.52
2005-06-01,0.906,10.32,10.32
2005-07-01,1.715,19.54,19.54
2005-08-01,1.5190000000000001,17.31,17.31
2005-09-01,0.845,9.63,9.63
2005-10-01,1.185,13.5,13.5
2005-11-01,0.798,9.09,9.09
2005-12-01,2.186,24.9,24.9
2006-01-01,8.697000000000001,102.0,102.0
2006-02-01,4.551,54.0,54.0
2006-03-01,3.8230000000000004,45.0,45.0
2006-04-01,7.323,86.0,86.0
2006-05-01,6.845,80.0,80.0
2006-06-01,6.221,73.0,73.0
2006-07-01,9.012,106.0,106.0
2006-08-01,8.741,103.0,103.0
2006-09-01,4.016,47.0,47.0
2006-10-01,4.242,50.0,50.0
2006-11-01,4.995,59.0,59.0
2006-12-01,5.535,65.0,65.0
2007-01-01,7.885,118.0,118.0
2007-02-01,17.515,265.0,265.0
2007-03-01,4.745,71.0,71.0
2007-04-01,4.599,71.0,71.0
2007-05-01,5.166,76.0,76.0
2007-06-01,14.673,223.0,223.0
2007-07-01,9.129,135.0,135.0
2007-08-01,7.099,106.0,106.0
2007-09-01,5.034,76.0,76.0
2007-10-01,8.212,123.0,123.0
2007-11-01,4.884,71.0,71.0
2007-12-01,6.059,88.0,88.0
2008-01-01,1.304,12.0,12.0
2008-02-01,1.1740000000000002,18.0,18.0
2008-03-01,1.413,24.0,24.0
2008-04-01,0.878,12.0,12.0
2008-05-01,0.642,12.0,12.0
2008-06-01,2.23,35.0,35.0
2008-07-01,0.646,12.0,12.0
2008-08-01,0.627,12.0,12.0
2008-09-01,1.325,18.0,18.0
2008-10-01,0.632,12.0,12.0
2008-11-01,0.404,6.0,6.0
2008-12-01,0.7250000000000001,12.0,12.0
2009-01-01,0.64,12.0,12.0
2009-02-01,0.78,12.0,12.0
2009-03-01,0.873,12.0,12.0
2009-04-01,0.797,12.0,12.0
2009-05-01,2.133,29.0,29.0
2009-06-01,0.8240000000000001,12.0,12.0
2009-07-01,1.085,18.0,18.0
2009-08-01,1.515,24.0,24.0
2009-09-01,0.7240000000000001,12.0,12.0
2009-10-01,1.3190000000000002,18.0,18.0
2009-11-01,1.07,18.0,18.0
2009-12-01,1.24,18.0,18.0
2010-01-01,2.528,35.0,35.0
2010-02-01,0.602,12.0,12.0
2010-03-01,0.804,12.0,12.0
2010-04-01,1.3900000000000001,18.0,18.0
2010-05-01,2.6990000000000003,41.0,41.0
2010-06-01,1.79,24.0,24.0
2010-07-01,1.1380000000000001,18.0,18.0
2010-08-01,1.239,18.0,18.0
2010-09-01,1.059,18.0,18.0
2010-10-01,1.907,29.0,29.0
2010-11-01,2.005,29.0,29.0
2010-12-01,0.8390000000000001,12.0,12.0
2011-01-01,0.838,12.0,12.0
2011-02-01,2.092,41.0,41.0
2011-03-01,0.955,12.0,12.0
2011-04-01,2.926,41.0,41.0
2011-05-01,2.52,35.0,35.0
2011-06-01,4.188,65.0,65.0
2011-07-01,2.024,29.0,29.0
2011-08-01,1.764,29.0,29.0
2011-09-01,1.315,18.0,18.0
2011-10-01,1.849,29.0,29.0
2011-11-01,2.875,41.0,41.0
2011-12-01,1.654,24.0,24.0
2012-01-01,1.836,24.0,24.0
2012-02-01,2.867,41.0,41.0
2012-03-01,1.426,24.0,24.0
2012-04-01,5.774,88.0,88.0
2012-05-01,5.677,82.0,82.0
2012-06-01,6.964,106.0,106.0
2012-07-01,3.12,47.0,47.0
2012-08-01,1.246,18.0,18.0
2012-09-01,1.792,29.0,29.0
2012-10-01,4.183,65.0,65.0
2012-11-01,3.304,47.0,47.0
2012-12-01,3.811,59.0,59.0
2013-01-01,0.902,18.0,18.0
2013-02-01,0.712,12.0,12.0
2013-03-01,1.314,18.0,18.0
2013-04-01,2.172,35.0,35.0
2013-05-01,1.141,18.0,18.0
2013-06-01,1.179,18.0,18.0
2013-07-01,1.05,18.0,18.0
2013-08-01,1.102,18.0,18.0
2013-09-01,0.85,12.0,12.0
2013-10-01,0.842,12.0,12.0
2013-11-01,0.912,12.0,12.0
2013-12-01,2.824,41.0,41.0
2014-01-01,1.46,29.0,29.0
2014-02-01,1.556,24.0,24.0
2014-03-01,1.259,18.0,18.0
2014-04-01,0.49,6.0,6.0
2014-05-01,1.992,29.0,29.0
2014-06-01,1.179,18.0,18.0
2014-07-01,0.267,6.0,6.0
2014-08-01,0.564,6.0,6.0
2014-09-01,0.541,6.0,6.0
2014-10-01,0.768,12.0,12.0
2014-11-01,1.617,24.0,24.0
2014-12-01,0.307,6.0,6.0
2015-01-01,0.0,6.0,6.0
2015-02-01,0.0,6.0,6.0
2015-03-01,0.0,18.0,18.0
2015-04-01,0.0,12.0,12.0
2015-05-01,0.0,29.0,29.0
2015-06-01,0.0,18.0,18.0
2015-07-01,0.0,24.0,24.0
2015-08-01,0.0,12.0,12.0
2015-09-01,0.0,12.0,12.0
2015-10-01,0.0,12.0,12.0
2015-11-01,0.0,12.0,12.0
2015-12-01,0.0,47.0,47.0
2016-01-01,0.0,24.0,24.0
2016-02-01,0.0,12.0,12.0
2016-03-01,0.0,6.0,6.0
2016-04-01,0.0,6.0,6.0
2016-05-01,0.0,18.0,18.0
2016-06-01,0.0,6.0,6.0
2016-07-01,0.0,6.0,6.0
2016-08-01,0.0,6.0,6.0
2016-09-01,0.0,12.0,12.0
2016-10-01,0.0,12.0,12.0
2016-11-01,0.0,6.0,6.0
2016-12-01,0.0,18.0,18.0
2017-01-01,0.0,29.0,29.0
2017-02-01,0.0,6.0,6.0
2017-03-01,0.0,12.0,12.0
2017-04-01,0.0,18.0,18.0
2017-05-01,0.0,29.0,29.0
2017-06-01,0.0,12.0,12.0
2017-07-01,0.0,12.0,12.0
2017-08-01,0.0,6.0,6.0
2017-09-01,0.0,6.0,6.0
2017-10-01,0.0,12.0,12.0
2017-11-01,0.0,24.0,24.0
2017-12-01,0.0,24.0,24.0
2018-01-01,0.0,6.0,6.0
2018-02-01,0.0,12.0,12.0
2018-03-01,0.0,18.0,18.0
2018-04-01,0.0,6.0,6.0
2018-05-01,0.0,6.0,6.0
2018-06-01,0.0,6.0,6.0
2018-07-01,0.0,6.0,6.0
2018-08-01,0.0,6.0,6.0
2018-09-01,0.0,12.0,12.0
2018-10-01,0.0,6.0,6.0
2018-11-01,0.0,6.0,6.0
2018-12-01,0.0,6.0,6.0
2019-01-01,1.334,18.0,18.0
2019-02-01,1.241,18.0,18.0
