measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2004-01-01,0.617,23.0,23.0
2004-02-01,0.24,9.0,9.0
2004-03-01,0.249,9.0,9.0
2004-04-01,0.285,11.0,11.0
2004-05-01,0.308,12.0,12.0
2004-06-01,0.328,12.0,12.0
2004-07-01,0.29400000000000004,11.0,11.0
2004-08-01,0.24200000000000002,9.0,9.0
2004-09-01,0.319,12.0,12.0
2004-10-01,0.47100000000000003,18.0,18.0
2004-11-01,0.233,9.0,9.0
2004-12-01,0.415,16.0,16.0
2005-01-01,0.234,23.12,23.12
2005-02-01,0.054,5.32,5.32
2005-03-01,0.046,4.57,4.57
2005-04-01,0.046,4.57,4.57
2005-05-01,0.047,4.61,4.61
2005-06-01,0.057,5.58,5.58
2005-07-01,0.10700000000000001,10.57,10.57
2005-08-01,0.095,9.36,9.36
2005-09-01,0.053000000000000005,5.21,5.21
2005-10-01,0.07400000000000001,7.3,7.3
2005-11-01,0.05,4.92,4.92
2005-12-01,0.137,13.47,13.47
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0
2006-07-01,0.0,0.0,0.0
2006-08-01,0.0,0.0,0.0
2006-09-01,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
